"cell.type","term","parameter","setSize","enrichmentScore","NES","P.Value","p.adjust","qvalues","rank","leading_edge","core_enrichment","ont","adj.P.Val"
"CD8_CM","D1.v.baseline.healthy.Female","IL6_JAK_STAT3_SIGNALING",43,0.37585996295838,1.24944552213374,0.132679280541929,0.500430631167064,0.442663097007575,1362,"tags=30%, list=17%, signal=25%","STAT1/SOCS3/IL12RB1/IL6ST/PTPN2/IL15RA/CSF1/PTPN11/STAT2/STAM2/PIM1/CBL/MYD88","Hallmark",0.372045313532014
"CD8_CM","D1.v.baseline.healthy.Female","APICAL_JUNCTION",73,-0.346588729837335,-1.22503549932687,0.134569581490303,0.500430631167064,0.442663097007575,1199,"tags=25%, list=15%, signal=21%","MAP4K2/TGFBI/MSN/DLG1/ARPC2/CD99/B4GALT1/ITGB1/CNN2/CDH1/INSIG1/SGCE/CRAT/ACTN4/NF1/BMP1/MPP5/ARHGEF6","Hallmark",0.372045313532014
"CD8_CM","D1.v.baseline.healthy.Female","mitotic cell cycle in stimulated CD4 T cells (M4.5)",15,0.502264632232097,1.30721690068111,0.14970995091477,0.535185185185185,0.473405736563631,476,"tags=20%, list=6%, signal=19%","ZNF367/MCM6/ENO2","BTM",0.629258191562792
"CD8_CM","D1.v.baseline.healthy.Female","T cell activation (II) (M7.3)",24,0.430078574975258,1.25723545068083,0.155791375028223,0.535185185185185,0.473405736563631,999,"tags=25%, list=12%, signal=22%","CD3G/IL12RB1/CRTAM/LCK/ZAP70/CXCR3","BTM",0.629258191562792
"CD8_CM","D1.v.baseline.healthy.Female","proteasome (M226)",10,0.567473903143531,1.32372663478846,0.157407407407407,0.535185185185185,0.473405736563631,1535,"tags=30%, list=19%, signal=24%","RAN/PSMC2/PSMA4","BTM",0.629258191562792
"CD8_CM","D1.v.baseline.healthy.Female","enriched in NK cells (III) (M157)",11,-0.548117551039566,-1.27276547370329,0.181950245142546,0.586680180025423,0.518956373308645,1779,"tags=64%, list=22%, signal=50%","CD7/PPP1R16B/KLRC3/CCL4/TIGIT/PVRIG/MATK","BTM",0.629258191562792
"CD8_CM","D1.v.baseline.healthy.Female","T cell surface signature (S0)",17,0.461347000153831,1.24183360161244,0.188750555802579,0.586680180025423,0.518956373308645,2278,"tags=59%, list=28%, signal=42%","CD3G/CD28/FLT3LG/CD6/CLEC2D/TMEM106C/ICOS/CXCR6/LAG3/NPDC1","BTM",0.629258191562792
"CD8_CM","D1.v.baseline.healthy.Female","respiratory electron transport chain (mitochondrion) (M216)",10,0.548128864284339,1.27860113554158,0.188932980599647,0.586680180025423,0.518956373308645,1501,"tags=60%, list=19%, signal=49%","COX7C/COX6C/ATP5J/COX7B/NDUFS6/COX6A1","BTM",0.629258191562792
"CD8_CM","D1.v.baseline.healthy.Female","mismatch repair (I) (M22.0)",19,0.445458047500179,1.22960676791184,0.192273336310853,0.586680180025423,0.518956373308645,297,"tags=21%, list=4%, signal=20%","TOPBP1/MCM6/FIGNL1/RPA3","BTM",0.629258191562792
"CD8_CM","D1.v.baseline.healthy.Female","enriched in B cells (III) (M47.2)",11,-0.530830639254464,-1.23262411273921,0.217359723987652,0.646645178863265,0.571999273651716,3551,"tags=91%, list=44%, signal=51%","TPD52/ALOX5/FAIM3/PAWR/HHEX/HLA-DQA1/FCRL3/HLA-DOA/KIAA0125/CELSR1","BTM",0.67372197309417
"CD8_CM","D1.v.baseline.healthy.Female","DC surface signature (S5)",22,-0.432268254790004,-1.19606402016336,0.22457399103139,0.651812315432571,0.576569938463133,1365,"tags=41%, list=17%, signal=34%","CRIM1/SLAMF8/PSEN2/HLA-DQB1/ATP1B1/CD9/TFRC/DIRC2/ITPRIPL2","BTM",0.67372197309417
"CD8_CM","D1.v.baseline.healthy.Female","nuclear pore complex (M106.0)",12,0.490779010636174,1.20118735644337,0.245375529306887,0.682585717968549,0.603790993337947,1038,"tags=33%, list=13%, signal=29%","RAN/NUP133/NUP107/XPO1","BTM",0.697120661994427
"CD8_CM","D1.v.baseline.healthy.Female","extracellular matrix (II) (M2.1)",10,-0.526798783937035,-1.19479275182003,0.251738016831321,0.682585717968549,0.603790993337947,1489,"tags=70%, list=19%, signal=57%","VCAN/FGL2/ENTPD1/AEBP1/TGFBI/COL6A2/CTSH","BTM",0.697120661994427
"CD8_CM","D1.v.baseline.healthy.Female","MTORC1_SIGNALING",132,0.26929435119352,1.09142044300379,0.252384635215262,0.682585717968549,0.603790993337947,1692,"tags=27%, list=21%, signal=22%","ENO1/PSME3/PRDX1/EIF2S2/ATP6V1D/PSMC4/HSP90B1/ARPC5L/CALR/MTHFD2/GGA2/PITPNB/PPIA/HSPA4/GAPDH/ALDOA/BTG2/SDF2L1/PSMC2/COPS5/NAMPT/PDAP1/FKBP2/DDX39A/RRP9/CCT6A/TPI1/ELOVL5/PNP/PSMA4/CDKN1A/PFKL/HSPD1/IFI30/HPRT1/SRD5A1","Hallmark",0.659004325284294
"CD8_CM","D1.v.baseline.healthy.Female","ESTROGEN_RESPONSE_LATE",71,-0.314946357982589,-1.10852909804569,0.271241273625064,0.711206981852724,0.629108343080694,1316,"tags=21%, list=16%, signal=18%","DCXR/IMPA2/ATP2B4/SLC1A4/BLVRB/CD44/LLGL2/CD9/CDH1/PERP/DUSP2/SLC26A2/PRKAR2B/ABHD2/SLC2A8","Hallmark",0.670965255809368
"CD8_CM","D1.v.baseline.healthy.Female","enriched in monocytes (IV) (M118.0)",31,0.36129509024426,1.12077584634849,0.274920345926263,0.711206981852724,0.629108343080694,1418,"tags=39%, list=18%, signal=32%","MYO1F/NACC2/AMICA1/SAMHD1/TLR1/C1orf162/RHOU/CTSS/LY96/TNFSF13B/F5/DOCK5","BTM",0.733120922470035
"CD8_CM","D1.v.baseline.healthy.Female","APICAL_SURFACE",16,-0.442276141009874,-1.13410413296832,0.295013599274705,0.746073965083048,0.659950433509994,1312,"tags=31%, list=16%, signal=26%","FLOT2/ADAM10/B4GALT1/GSTM3/AFAP1L2","Hallmark",0.693281958295557
"CD8_CM","D1.v.baseline.healthy.Female","COAGULATION",33,-0.361846024838895,-1.10028189109917,0.311107180756986,0.746073965083048,0.659950433509994,1053,"tags=33%, list=13%, signal=29%","CSRP1/ISCU/CLU/F2RL2/LGMN/USP11/CD9/CTSH/LRP1/ANXA1/BMP1","Hallmark",0.695416169806821
"CD8_CM","D1.v.baseline.healthy.Female","KRAS_SIGNALING_DN",37,-0.347095990875659,-1.07916818736733,0.335691545808277,0.746073965083048,0.659950433509994,944,"tags=19%, list=12%, signal=17%","RSAD2/SLC29A3/PTPRJ/KMT2D/ASB7/SLC25A23/YPEL1","Hallmark",0.695416169806821
"CD8_CM","D1.v.baseline.healthy.Female","NOTCH_SIGNALING",16,-0.424053637327423,-1.08737717932323,0.345602901178604,0.746073965083048,0.659950433509994,220,"tags=25%, list=3%, signal=24%","TCF7L2/PSEN2/NOTCH2/CUL1","Hallmark",0.695416169806821
"CD8_CM","D1.v.baseline.healthy.Female","respiratory electron transport chain (mitochondrion) (M219)",16,0.406179569103425,1.07552501005694,0.351236906619122,0.746073965083048,0.659950433509994,434,"tags=19%, list=5%, signal=18%","COX7C/COX6C/UQCRH","BTM",0.766359343377558
"CD8_CM","D1.v.baseline.healthy.Female","Resting dendritic cell surface signature (S10)",24,-0.382316671346367,-1.08093497190354,0.354387224116275,0.746073965083048,0.659950433509994,1386,"tags=42%, list=17%, signal=35%","AGPAT9/CRIM1/SLAMF8/PSEN2/HLA-DMA/HLA-DQB1/ATP1B1/CD9/DIRC2/ITPRIPL2","BTM",0.766359343377558
"CD8_CM","D1.v.baseline.healthy.Female","cell cycle, ATP binding (M144)",12,-0.460790729740971,-1.09079323576562,0.359202175883953,0.746073965083048,0.659950433509994,1674,"tags=42%, list=21%, signal=33%","HDAC2/ERBB2IP/MCTS1/PPP1R12A/CCNC","BTM",0.766359343377558
"CD8_CM","D1.v.baseline.healthy.Female","intracellular transport (M147)",12,-0.460507930402299,-1.09012378738962,0.359746146872167,0.746073965083048,0.659950433509994,572,"tags=33%, list=7%, signal=31%","SRP9/EXOC1/PPP1R12A/ZFYVE16","BTM",0.766359343377558
"CD8_CM","D1.v.baseline.healthy.Female","cell cycle and transcription (M4.0)",119,-0.273521580912947,-1.042000327829,0.361134003626174,0.746073965083048,0.659950433509994,1660,"tags=25%, list=21%, signal=20%","TIMP2/SYK/DONSON/CDKN3/TK1/MARCKS/MCM2/ALDH2/WDHD1/ECT2/TGFBI/CSF3R/FES/E2F2/NOD2/BRIP1/NCAPG2/HPSE/CENPE/PADI4/ZWINT/CCNB1/C1orf112/CTSH/PILRA/PRC1/MAD2L1/CKS1B/POLA1/NCAPH","BTM",0.766359343377558
"CD8_CM","D1.v.baseline.healthy.Female","transcription regulation in cell development (M49)",19,-0.40059453277234,-1.07392841193667,0.36151339608979,0.746073965083048,0.659950433509994,1660,"tags=37%, list=21%, signal=29%","GSN/TIMP2/ECT2/FES/CDH1/CCNB1/HMGB2","BTM",0.766359343377558
"CD8_CM","D1.v.baseline.healthy.Female","NK cell surface signature (S1)",25,-0.376453249363926,-1.07624801669764,0.36206589492431,0.746073965083048,0.659950433509994,2102,"tags=40%, list=26%, signal=30%","IL2RB/KIR2DL3/ELOVL6/KLRC3/PVRIG/GPR82/SYNGR3/KLRF1/KIR2DL2/TGFBR3","BTM",0.766359343377558
"CD8_CM","D1.v.baseline.healthy.Female","TNFA_SIGNALING_VIA_NFKB",106,-0.278503406648689,-1.04281011061105,0.367992014639827,0.746073965083048,0.659950433509994,925,"tags=15%, list=12%, signal=14%","GPR183/KLF2/CD44/B4GALT1/TANK/PTGER4/IL7R/MSC/DUSP2/KLF9/RIPK2/PFKFB3/CCL5/TIPARP/LDLR/EHD1","Hallmark",0.695416169806821
"CD8_CM","D1.v.baseline.healthy.Female","PI3K_AKT_MTOR_SIGNALING",62,0.292111682703752,1.04419278813122,0.369902217982352,0.746073965083048,0.659950433509994,989,"tags=16%, list=12%, signal=14%","RAC1/CFL1/HSP90B1/CALR/PFN1/LCK/PTPN11/PLCB1/MKNK2/CLTC","Hallmark",0.695416169806821
"CD8_CM","D1.v.baseline.healthy.Female","enriched in T cells (I) (M7.0)",42,0.3139803221792,1.03998560449881,0.37794357659128,0.747514441491225,0.661224627590645,915,"tags=19%, list=11%, signal=17%","CD3G/CD28/LAT/LCK/CD27/FLT3LG/CD6/ZAP70","BTM",0.766359343377558
"CD8_CM","D1.v.baseline.healthy.Female","T & B cell development, activation (M62.0)",13,0.423656073539471,1.06070051802182,0.383179671688779,0.747514441491225,0.661224627590645,348,"tags=15%, list=4%, signal=15%","CD3G/PTK2","BTM",0.766359343377558
"CD8_CM","D1.v.baseline.healthy.Female","transcription elongation, RNA polymerase II (M234)",10,0.448281235875684,1.04569004586356,0.402336860670194,0.764280215550423,0.676055033658048,1774,"tags=30%, list=22%, signal=23%","POLR2L/UQCRQ/MIF","BTM",0.782925782925783
"CD8_CM","D1.v.baseline.healthy.Female","MYC_TARGETS_V2",39,0.313827780248086,1.02431982268411,0.404618937644342,0.764280215550423,0.676055033658048,1597,"tags=31%, list=20%, signal=25%","RABEPK/PPAN/TFB2M/DDX18/MCM5/PHB/SRM/GNL3/PUS1/RRP9/PRMT3/HSPD1","Hallmark",0.715534421432355
"CD8_CM","D1.v.baseline.healthy.Female","T cell activation (IV) (M52)",11,0.434303819400638,1.03613743831067,0.416685205784205,0.766690220180918,0.678186837842475,2251,"tags=45%, list=28%, signal=33%","LCK/PTPN6/GFI1/LAG3/UNC93B1","BTM",0.789260385005066
"CD8_CM","D1.v.baseline.healthy.Female","ESTROGEN_RESPONSE_EARLY",72,-0.288768028171681,-1.01856069155977,0.418921218308661,0.766690220180918,0.678186837842475,1390,"tags=22%, list=17%, signal=19%","CELSR1/SH3BP5/SLC39A6/UNC119/MREG/SLC1A4/BLVRB/CD44/B4GALT1/MYBL1/TMEM164/SLC26A2/SVIL/PMAIP1/TIPARP/ABHD2","Hallmark",0.715534421432355
"CD8_CM","D1.v.baseline.healthy.Female","CHOLESTEROL_HOMEOSTASIS",44,-0.316337569885044,-1.01588547385653,0.426275825534169,0.766690220180918,0.678186837842475,1135,"tags=23%, list=14%, signal=20%","ALDOC/CLU/LSS/LGMN/TMEM97/IDI1/CD9/ANXA5/LDLR/ERRFI1","Hallmark",0.715534421432355
"CD8_CM","D1.v.baseline.healthy.Female","E2F1 targets (Q3) (M10.0)",19,0.365965219176339,1.01018112220632,0.431665922286735,0.766690220180918,0.678186837842475,1727,"tags=37%, list=22%, signal=29%","ZNF367/MCM6/NR3C2/TLE4/GMNN/RANBP1/OSBPL7","BTM",0.789260385005066
"CD8_CM","D1.v.baseline.healthy.Female","KLF12 targets network (M32.3)",10,0.431750274708729,1.00712884776417,0.449074074074074,0.774013796241804,0.68466501215551,1170,"tags=30%, list=15%, signal=26%","CNOT3/LTBP3/POR","BTM",0.789260385005066
"CD8_CM","D1.v.baseline.healthy.Female","HYPOXIA",85,0.265032971078842,0.999884852667545,0.450134770889488,0.774013796241804,0.68466501215551,1853,"tags=31%, list=23%, signal=24%","ENO1/GCNT2/BCL2/MT2A/GRHPR/PLAUR/ENO2/GAPDH/PDK3/ALDOA/PFKP/PIM1/CHST2/PAM/TPI1/GAA/CDKN1A/PDGFB/PFKL/SAP30/XPNPEP1/MIF/SLC2A3/P4HA1/KLF6/SLC37A4","Hallmark",0.725439919557567
"CD8_CM","D1.v.baseline.healthy.Female","E2F_TARGETS",116,0.249293214589827,0.99252207011489,0.463046757164404,0.774013796241804,0.68466501215551,1133,"tags=21%, list=14%, signal=18%","MMS22L/MCM6/SMC3/RAN/SRSF2/ILF3/PHF5A/RPA3/CCNE1/CTCF/MTHFD2/TCF19/SSRP1/MCM5/SMC4/SRSF1/RFC3/PRKDC/CDC25B/SYNCRIP/NUP107/XPO1/POLE4/GINS4","Hallmark",0.725439919557567
"CD8_CM","D1.v.baseline.healthy.Female","chaperonin mediated protein folding (I) (M204.0)",10,-0.440128720320146,-0.998222890676203,0.466703256494694,0.774013796241804,0.68466501215551,426,"tags=30%, list=5%, signal=28%","FBXW2/CCT3/CCT4","BTM",0.789260385005066
"CD8_CM","D1.v.baseline.healthy.Female","CORO1A-DEF6 network (I) (M32.2)",14,0.381646566431602,0.975266563070033,0.483965014577259,0.774013796241804,0.68466501215551,985,"tags=21%, list=12%, signal=19%","ATP5D/CCDC22/SIPA1","BTM",0.789260385005066
"CD8_CM","D1.v.baseline.healthy.Female","platelet activation (I) (M32.0)",16,-0.380746906824665,-0.976328136667709,0.494106980961015,0.774013796241804,0.68466501215551,1261,"tags=31%, list=16%, signal=26%","FLNA/PPP1CA/NUCB1/TLN1/ACTN4","BTM",0.789260385005066
"CD8_CM","D1.v.baseline.healthy.Female","platelet activation (II) (M32.1)",17,-0.369869214341824,-0.963336248105293,0.502906976744186,0.774013796241804,0.68466501215551,1459,"tags=35%, list=18%, signal=29%","MAP2K2/AP2M1/MAP7D1/FLNA/TLN1/ACTN4","BTM",0.789260385005066
"CD8_CM","D1.v.baseline.healthy.Female","TLR and inflammatory signaling (M16)",15,-0.383848724898259,-0.967821168686674,0.503260869565217,0.774013796241804,0.68466501215551,1126,"tags=33%, list=14%, signal=29%","CSF3R/FES/DYSF/PADI4/PILRA","BTM",0.789260385005066
"CD8_CM","D1.v.baseline.healthy.Female","enriched in antigen presentation (I) (M71)",12,-0.407142750238135,-0.963796641916863,0.50897552130553,0.774013796241804,0.68466501215551,2547,"tags=58%, list=32%, signal=40%","HLA-DQA1/ITPR3/HLA-DPB1/HLA-DRA/AGPAT9/HLA-DQB1/FAR2","BTM",0.789260385005066
"CD8_CM","D1.v.baseline.healthy.Female","HEME_METABOLISM",94,-0.266190788794517,-0.976061429304541,0.513632514817951,0.774013796241804,0.68466501215551,1584,"tags=24%, list=20%, signal=20%","EPOR/CAT/HDGF/RHCE/TMEM9B/RANBP10/RCL1/PPOX/E2F2/EPB41/BLVRB/FBXO9/DCAF11/MGST3/CIR1/TFRC/ERMAP/MOSPD1/SLC30A1/DCAF10/UCP2/GAPVD1/SDCBP","Hallmark",0.738555040273371
"CD8_CM","D1.v.baseline.healthy.Female","REACTIVE_OXYGEN_SPECIES_PATHWAY",34,0.303500143379201,0.96484130511784,0.514344262295082,0.774013796241804,0.68466501215551,1329,"tags=24%, list=17%, signal=20%","IPCEF1/PRDX1/TXN/PFKP/NDUFS2/NDUFA6/OXSR1/PDLIM1","Hallmark",0.738555040273371
"CD8_CM","D1.v.baseline.healthy.Female","viral sensing & immunity; IRF2 targets network (I) (M111.0)",10,0.40885721869809,0.953727012322721,0.51521164021164,0.774013796241804,0.68466501215551,1582,"tags=50%, list=20%, signal=40%","TAP1/LY86/CTSS/TNFSF13B/ZBP1","BTM",0.789260385005066
"CD8_CM","D1.v.baseline.healthy.Female","receptors, cell migration (M109)",11,0.397216405243071,0.947656387529627,0.52880978865406,0.774013796241804,0.68466501215551,1359,"tags=27%, list=17%, signal=23%","BCL2/SYNE2/CCR7","BTM",0.79321468298109
"CD8_CM","D1.v.baseline.healthy.Female","BILE_ACID_METABOLISM",47,-0.293726583990509,-0.955309450135763,0.532526740312116,0.774013796241804,0.68466501215551,1700,"tags=26%, list=21%, signal=20%","AMACR/FADS1/CAT/PEX1/FDXR/PEX13/PEX16/ABCD2/IDI1/ABCD1/SCP2/HSD17B11","Hallmark",0.738555040273371
"CD8_CM","D1.v.baseline.healthy.Female","MITOTIC_SPINDLE",109,-0.256858516185286,-0.966098458281257,0.534273858921162,0.774013796241804,0.68466501215551,1507,"tags=21%, list=19%, signal=17%","KATNA1/KIF5B/MARCKS/RFC1/ECT2/FLNA/DLG1/GEMIN4/EPB41/ARFGEF1/ALMS1/CCDC88A/EZR/CENPE/MAP1S/RAPGEF6/CEP57/ACTN4/PRC1/NF1/NOTCH2/DYNLL2/ARAP3","Hallmark",0.738555040273371
"CD8_CM","D1.v.baseline.healthy.Female","mitotic cell cycle - DNA replication (M4.4)",11,-0.405337716542648,-0.941221184811094,0.53985836208462,0.774013796241804,0.68466501215551,443,"tags=27%, list=6%, signal=26%","MCM2/C1orf112/POLA1","BTM",0.793261266736584
"CD8_CM","D1.v.baseline.healthy.Female","translation initiation factor 3 complex (M245)",10,-0.413182235389021,-0.937107592265446,0.551957555799488,0.781939870715941,0.691676135087077,149,"tags=20%, list=2%, signal=20%","PHB2/FBL","BTM",0.794818880351262
"CD8_CM","D1.v.baseline.healthy.Female","G2M_CHECKPOINT",94,0.247559086623361,0.952983702307105,0.561630461313156,0.786282645838418,0.695517599149419,1038,"tags=17%, list=13%, signal=15%","MCM6/CUL4A/MT2A/EWSR1/HSPA8/SRSF2/ILF3/CTCF/MCM5/SMC4/SRSF1/CHMP1A/CDC25B/SYNCRIP/SMAD3/XPO1","Hallmark",0.746407202370967
"CD8_CM","D1.v.baseline.healthy.Female","IL2_STAT5_SIGNALING",115,0.23863967438169,0.948802658149235,0.571716155007549,0.791095609836027,0.699774975529436,1034,"tags=17%, list=13%, signal=15%","IFITM3/POU2F1/BCL2/AHCY/CDC42SE2/DHRS3/PLSCR1/CCNE1/CAPG/SOCS2/AHR/CD48/GBP4/CSF1/FLT3LG/FAH/SYNGR2/CISH/SWAP70","Hallmark",0.746407202370967
"CD8_CM","D1.v.baseline.healthy.Female","SPERMATOGENESIS",39,0.28093988955033,0.916975220044574,0.598845265588915,0.817445286195286,0.723082959925065,390,"tags=13%, list=5%, signal=12%","TOPBP1/HSPA2/CSNK2A2/LPIN1/PIAS2","Hallmark",0.760695337369702
"CD8_CM","D1.v.baseline.healthy.Female","cell cycle, mitotic phase (M230)",10,0.381523394871469,0.889966352265085,0.604497354497355,0.817445286195286,0.723082959925065,254,"tags=20%, list=3%, signal=19%","SMC3/CD28","BTM",0.853408029878618
"CD8_CM","D1.v.baseline.healthy.Female","PEROXISOME",60,-0.266765281312252,-0.910405390548128,0.627643115007736,0.839208209954164,0.742333666478694,1957,"tags=30%, list=24%, signal=23%","IDH2/YWHAH/CNBP/PABPC1/IDE/FADS1/CAT/SLC25A19/PEX13/SIAH1/ABCD2/IDI1/ABCD1/SCP2/CRAT/CLN8/CADM1/HSD17B11","Hallmark",0.776295431720095
"CD8_CM","D1.v.baseline.healthy.Female","enriched in antigen presentation (II) (M95.0)",19,-0.322553287592057,-0.864712599823597,0.652425778421434,0.862651862579451,0.763071085873022,2445,"tags=53%, list=31%, signal=37%","PTPRC/EVI2B/IL10RA/SELL/SLA/FGL2/HLA-DPB1/HLA-DRA/HLA-DMA/ITGA4","BTM",0.903358770121985
"CD8_CM","D1.v.baseline.healthy.Female","B cell surface signature (S2)",27,-0.297838695999018,-0.865526714907219,0.668208503824942,0.873811120386463,0.772942167524514,2019,"tags=41%, list=25%, signal=31%","FCRL3/NLGN4Y/HLA-DPB1/HLA-DOA/HLA-DRA/CELSR1/TMEM156/HLA-DMA/SEMA4B/CR2/SGCE","BTM",0.907754948592374
"CD8_CM","D1.v.baseline.healthy.Female","APOPTOSIS",90,0.237198538353273,0.904270813674937,0.677845777233782,0.876778777074131,0.775567250839568,1014,"tags=16%, list=13%, signal=14%","IFITM3/PPP2R5B/TAP1/DNAJA1/HSPB1/PTK2/ENO2/LMNA/CASP1/CASP4/BTG2/CDC25B/CASP7/BAX","Hallmark",0.816891064871481
"CD8_CM","D1.v.baseline.healthy.Female","WNT_BETA_CATENIN_SIGNALING",23,-0.300805519030965,-0.83978768339702,0.695770065075922,0.8814167309411,0.779669819496772,814,"tags=26%, list=10%, signal=23%","CCND2/HDAC2/PSEN2/CSNK1E/AXIN2/CUL1","Hallmark",0.817529826464208
"CD8_CM","D1.v.baseline.healthy.Female","E2F1 targets (Q4) (M10.1)",10,-0.363160288223734,-0.823656571254445,0.698682766190999,0.8814167309411,0.779669819496772,2874,"tags=50%, list=36%, signal=32%","NASP/SKP2/PRIM1/ERBB2IP/WEE1","BTM",0.921144452198186
"CD8_CM","D1.v.baseline.healthy.Female","regulation of antigen presentation and immune response (M5.0)",47,0.255673768000995,0.867989762015066,0.703652012095836,0.8814167309411,0.779669819496772,1926,"tags=32%, list=24%, signal=24%","CD3G/LCK/PTPN6/ZAP70/TLR1/LY96/CCR7/MYD88/BTLA/CHUK/THEMIS/CARD11/LILRB1/PLCG1/CD3D","BTM",0.921144452198186
"CD8_CM","D1.v.baseline.healthy.Female","TGF_BETA_SIGNALING",34,0.265997730350917,0.845619361008021,0.729963570127505,0.904850675470553,0.800398651455597,625,"tags=12%, list=8%, signal=11%","ACVR1/KLF10/ID1/ID3","Hallmark",0.836787507219334
"CD8_CM","D1.v.baseline.healthy.Female","enriched in B cells (II) (M47.1)",10,-0.341902157576294,-0.775442601918782,0.759238931577022,0.922733463611062,0.816217128360072,1607,"tags=40%, list=20%, signal=32%","KIAA0125/CELSR1/SP140/CR2","BTM",0.976164340599028
"CD8_CM","D1.v.baseline.healthy.Female","MYOGENESIS",55,0.240372589580808,0.840210388258344,0.78003784295175,0.922733463611062,0.816217128360072,608,"tags=13%, list=8%, signal=12%","PKIA/ATP6AP1/LPIN1/RYR1/TPM3/PDE4DIP/FKBP1B","Hallmark",0.840992134985927
"CD8_CM","D1.v.baseline.healthy.Female","INFLAMMATORY_RESPONSE",78,0.229297888911195,0.85658710637916,0.780738205817649,0.922733463611062,0.816217128360072,1374,"tags=26%, list=17%, signal=21%","IFITM1/EMP3/PLAUR/IL15/AHR/LCK/IL15RA/IRF7/CD48/CSF1/ADRM1/BTG2/TAPBP/FPR1/TLR1/NAMPT/RELA/CHST2/CCR7/LY6E","Hallmark",0.840992134985927
"CD8_CM","D1.v.baseline.healthy.Female","UNFOLDED_PROTEIN_RESPONSE",65,0.2325997739511,0.836695746891684,0.798224568138196,0.922733463611062,0.816217128360072,1389,"tags=23%, list=17%, signal=19%","FUS/HSP90B1/EIF4A3/CALR/MTHFD2/LSM1/SHC1/BANF1/DDX10/WIPI1/CEBPG/KHSRP/PDIA5/RRP9/EXOC2","Hallmark",0.840992134985927
"CD8_CM","D1.v.baseline.healthy.Female","T cell differentiation (M14)",10,-0.324539987647367,-0.736064768447115,0.803878521770948,0.922733463611062,0.816217128360072,2219,"tags=50%, list=28%, signal=36%","UBASH3A/TXK/SH2D1A/ITK/NOG","BTM",0.977011902647007
"CD8_CM","D1.v.baseline.healthy.Female","DNA repair (M76)",13,0.296561843005361,0.74249685097925,0.806836069260175,0.922733463611062,0.816217128360072,1088,"tags=23%, list=14%, signal=20%","RPA3/RFC3/MRE11A","BTM",0.977011902647007
"CD8_CM","D1.v.baseline.healthy.Female","ADIPOGENESIS",103,0.219394743796083,0.85657735908898,0.810978638847491,0.922733463611062,0.816217128360072,1565,"tags=26%, list=20%, signal=21%","AGPAT3/PHYH/NDUFS3/HIBCH/UCK1/DLAT/UBC/PEX14/GPHN/BCKDHA/RIOK3/FAH/ALDOA/APLP2/COX7B/ECHS1/MTCH2/SDHC/POR/DDT/ECH1/ACADS/TKT/IDH3G/COX6A1/PFKL/CHUK","Hallmark",0.840992134985927
"CD8_CM","D1.v.baseline.healthy.Female","cell division - E2F transcription network (M4.8)",16,0.284100530848509,0.752271284773116,0.813683975930466,0.922733463611062,0.816217128360072,50,"tags=6%, list=1%, signal=6%","TOPBP1","BTM",0.977011902647007
"CD8_CM","D1.v.baseline.healthy.Female","cell cycle (III) (M103)",29,-0.262468163905943,-0.775686459422132,0.814176585539172,0.922733463611062,0.816217128360072,1861,"tags=38%, list=23%, signal=29%","CDKN2C/ATR/HDAC2/RBL1/CDKN1B/MCM2/WEE1/E2F2/CCNB1/MAD2L1/RBL2","BTM",0.977011902647007
"CD8_CM","D1.v.baseline.healthy.Female","P53_PATHWAY",107,-0.224066667887335,-0.840311798049744,0.823098685305375,0.924044750484336,0.817377045983491,2409,"tags=35%, list=30%, signal=24%","DNTTIP2/BTG1/RCHY1/FAM162A/DDIT4/DGKA/RALGDS/NDRG1/TOB1/RNF19B/SOCS1/NOL8/MAPKAPK3/CCND2/KIF13B/EI24/APAF1/CSRNP2/TPRKB/ISCU/MXD4/ABHD4/TNFSF9/F2R/DCXR/HEXIM1/FDXR/CD82/RHBDF2/GLS2/TXNIP/TSPYL2/PERP/TAX1BP3/SP1/WRAP73/FUCA1","Hallmark",0.840992134985927
"CD8_CM","D1.v.baseline.healthy.Female","enriched in antigen presentation (III) (M95.1)",12,-0.301114165267589,-0.712803607945269,0.843336355394379,0.93791613356945,0.829647176974303,1807,"tags=50%, list=23%, signal=39%","PLEK/PTPRC/EVI2B/HLA-DMB/HLA-DRA/HLA-DMA","BTM",0.985928197726863
"CD8_CM","D1.v.baseline.healthy.Female","immune activation - generic cluster (M37.0)",99,-0.220688162743803,-0.817198608520794,0.852057094878254,0.938840687875113,0.830465004754633,1881,"tags=25%, list=24%, signal=20%","DTYMK/CDKN2C/CD7/ELOVL4/HLA-DOA/ACPL2/CHAF1A/ENTPD1/HLA-DRA/AGPAT9/EMR1/IMPA2/DYSF/EMILIN2/RAD54B/BLVRB/CD9/CSE1L/CKAP2/LRP1/ANXA5/PRKAR2B/HMGB2/SVIL/ARAP3","BTM",0.985928197726863
"CD8_CM","D1.v.baseline.healthy.Female","regulation of transcription, transcription factors (M213)",10,-0.297906350784951,-0.67565901724169,0.871203805342115,0.951130759960658,0.841336364405712,2349,"tags=40%, list=29%, signal=28%","MED23/FMR1/KIAA1468/PPP1R12A","BTM",0.985928197726863
"CD8_CM","D1.v.baseline.healthy.Female","enriched in B cells (I) (M47.0)",11,0.272999086841947,0.651305749260815,0.898553948832036,0.97207199919102,0.85986023811678,716,"tags=18%, list=9%, signal=17%","MS4A1/CXCR5","BTM",0.985928197726863
