"cell.type","term","parameter","setSize","enrichmentScore","NES","P.Value","p.adjust","qvalues","rank","leading_edge","core_enrichment","ont","adj.P.Val"
"CD8_EM","Baseline.covid.m","enriched in T cells (II) (M223)",10,-0.465156587429314,-1.03850824015392,0.42367758186398,0.722345396868711,0.669379899932319,1007,"tags=30%, list=14%, signal=26%","DPP4/LBH/LRRN3","BTM",0.692336252368515
"CD8_EM","Baseline.covid.m","enriched in activated dendritic cells (II) (M165)",12,-0.4407332625392,-1.03305031712806,0.42708677004289,0.722345396868711,0.669379899932319,2790,"tags=58%, list=38%, signal=36%","RBM47/IFNGR2/PRKAR2B/IFIT3/BCL2A1/LAMP3/MX2","BTM",0.692336252368515
"CD8_EM","Baseline.covid.m","ADIPOGENESIS",84,0.25345876757896,1.00835875752449,0.428677839851024,0.722345396868711,0.669379899932319,777,"tags=18%, list=11%, signal=16%","ELMOD3/COQ9/SLC1A5/ALDH2/DHRS7/STOM/ELOVL6/CYC1/CRAT/COX8A/ATP1B3/RAB34/MDH2/UBC/RIOK3","Hallmark",0.741663704973554
"CD8_EM","Baseline.covid.m","IL6_JAK_STAT3_SIGNALING",43,0.291314563667955,1.01421932765922,0.43535703051274,0.722345396868711,0.669379899932319,583,"tags=19%, list=8%, signal=17%","MAP3K8/CD38/TGFB1/IL18R1/IL12RB1/TNFRSF1B/PIK3R5/TYK2","Hallmark",0.741663704973554
"CD8_EM","Baseline.covid.m","TNFA_SIGNALING_VIA_NFKB",106,-0.2799631827129,-1.00981850103697,0.446131502508582,0.722345396868711,0.669379899932319,1508,"tags=25%, list=21%, signal=20%","GCH1/STAT5A/DENND5A/SNN/SLC2A3/NAMPT/MCL1/KLF9/RELB/PTGER4/KLF6/EFNA1/DUSP4/JUNB/BTG2/CD83/IL6ST/CD69/AREG/GPR183/BIRC3/IL7R/MYC/SIK1/BTG1/NFKB1","Hallmark",0.741663704973554
"CD8_EM","Baseline.covid.m","INFLAMMATORY_RESPONSE",95,-0.283433735796068,-1.00601754886199,0.45112479914301,0.722345396868711,0.669379899932319,1210,"tags=22%, list=16%, signal=19%","OSM/IRF7/PTGER4/KLF6/GPR132/SCN1B/SLC31A1/CD55/SELL/BST2/CD82/BTG2/RGS1/CD69/GABBR1/GPR183/TNFSF10/IL7R/MYC/CCR7/NFKB1","Hallmark",0.741663704973554
"CD8_EM","Baseline.covid.m","inflammasome receptors and signaling (M53)",10,-0.454972678232489,-1.01577165229578,0.453400503778338,0.722345396868711,0.669379899932319,1206,"tags=50%, list=16%, signal=42%","NLRP3/NFKBIA/PAK1/CARD9/BIRC3","BTM",0.692336252368515
"CD8_EM","Baseline.covid.m","UV_RESPONSE_UP",64,-0.300850450753063,-1.0058189007896,0.456616509632963,0.722345396868711,0.669379899932319,1147,"tags=25%, list=16%, signal=21%","GCH1/STIP1/DNAJB1/GLS/NPTXR/HSPA2/DLG4/CYB5R1/JUNB/PPP1R2/BTG2/EIF2S3/IL6ST/CREG1/BTG1/AQP3","Hallmark",0.741663704973554
"CD8_EM","Baseline.covid.m","lymphocyte generic cluster (M60)",10,0.415518975097515,0.996902763133394,0.458117123795404,0.722345396868711,0.669379899932319,1026,"tags=30%, list=14%, signal=26%","SH2D2A/DHCR24/CLIP4","BTM",0.692336252368515
"CD8_EM","Baseline.covid.m","regulation of antigen presentation and immune response (M5.0)",51,-0.310121454192346,-0.998086189566727,0.463786897048236,0.722345396868711,0.669379899932319,924,"tags=22%, list=13%, signal=19%","HLA-DQB1/TLR5/ITK/CTLA4/HLA-DOB/CTSH/PLCG1/BTK/MNDA/CCR7/UBASH3A","BTM",0.692336252368515
"CD8_EM","Baseline.covid.m","cell adhesion (GO) (M117)",16,-0.396816287597415,-1.00194212654884,0.464779671920232,0.722345396868711,0.669379899932319,1460,"tags=50%, list=20%, signal=40%","PRKCQ/SELPLG/CXCR3/BCL2/SPOCK2/NELL2/CYTIP/LEF1","BTM",0.692336252368515
"CD8_EM","Baseline.covid.m","PEROXISOME",49,0.275737329016354,0.988352017397483,0.469215813350616,0.722345396868711,0.669379899932319,761,"tags=20%, list=10%, signal=18%","ALDH9A1/CADM1/CTBP1/HSD17B4/FDPS/CRAT/ABCC5/ABCB9/ABCB1/DHCR24","Hallmark",0.741663704973554
"CD8_EM","Baseline.covid.m","enriched in T cells (I) (M7.0)",49,-0.310190927828941,-0.991004713298372,0.477299016772701,0.723782649534919,0.670711767000419,1032,"tags=24%, list=14%, signal=21%","BCL11B/CD27/FLT3LG/ITK/GIMAP7/NELL2/SIRPG/IL7R/UBASH3A/MAL/ICOS/LEF1","BTM",0.692336252368515
"CD8_EM","Baseline.covid.m","E2F1 targets (Q3) (M10.0)",13,-0.412194238117958,-0.98334496063591,0.488322368421053,0.723782649534919,0.670711767000419,1273,"tags=23%, list=17%, signal=19%","DCK/NR3C2/HMGA1","BTM",0.692336252368515
"CD8_EM","Baseline.covid.m","Resting dendritic cell surface signature (S10)",28,-0.346587231311468,-0.986585446550416,0.488707942848364,0.723782649534919,0.670711767000419,924,"tags=29%, list=13%, signal=25%","HLA-DQB1/EMP1/SPINT2/IFNGR1/SERINC5/ATP1B1/LPCAT2/CD9","BTM",0.692336252368515
"CD8_EM","Baseline.covid.m","REACTIVE_OXYGEN_SPECIES_PATHWAY",25,-0.351786575439948,-0.977977142436673,0.500232810802421,0.731590485798541,0.67794709885065,762,"tags=20%, list=10%, signal=18%","JUNB/MSRA/EGLN2/GLRX/IPCEF1","Hallmark",0.765981491541208
"CD8_EM","Baseline.covid.m","T cell signaling and costimulation (M44)",10,-0.433264618854994,-0.967306255587395,0.516372795969773,0.745871816400784,0.6911812603624,2507,"tags=70%, list=34%, signal=46%","ARHGDIB/IFI30/IL23A/CD37/MAPK14/TCF7/IL7R","BTM",0.716598982162134
"CD8_EM","Baseline.covid.m","SPERMATOGENESIS",37,-0.314212834463308,-0.952064533240713,0.532152426317356,0.759290657062569,0.703616173436299,3109,"tags=51%, list=42%, signal=30%","CSNK2A2/SPATA6/PSMG1/ACE/GMCL1/NCAPH/ZC3H14/PEBP1/NEFH/TKTL1/PCSK1N/CLPB/COIL/SIRT1/ARL4A/HSPA2/IFT88/NPHP1/CAMK4","Hallmark",0.790165723925772
"CD8_EM","Baseline.covid.m","small GTPase mediated signal transduction (M215)",13,-0.394289754854007,-0.940631400468779,0.543256578947368,0.76579541851617,0.709643977572339,660,"tags=23%, list=9%, signal=21%","FGD3/RHOH/TAGAP","BTM",0.738828947368421
"CD8_EM","Baseline.covid.m","INTERFERON_GAMMA_RESPONSE",133,0.226395832793225,0.963882359816338,0.555710306406685,0.770674318507891,0.714165135459404,380,"tags=9%, list=5%, signal=9%","EIF4E3/IL15/TNFAIP2/CD38/CASP3/GZMA/CCL5/TRIM26/NLRC5/UPP1/SECTM1/RIPK2","Hallmark",0.800876618056694
"CD8_EM","Baseline.covid.m","transcription regulation in cell development (M49)",19,0.323566625155566,0.931926460923453,0.559891598915989,0.770674318507891,0.714165135459404,1171,"tags=26%, list=16%, signal=22%","LYN/ARHGEF12/GSN/LILRB1/EPB42","BTM",0.746522131887986
"CD8_EM","Baseline.covid.m","cell cycle (I) (M4.1)",45,0.266043498051451,0.936537923669887,0.575134451123062,0.782450357923236,0.72507770459823,210,"tags=7%, list=3%, signal=7%","PTTG1/H2AFX/PRC1","BTM",0.752098897622466
"CD8_EM","Baseline.covid.m","HEDGEHOG_SIGNALING",10,0.375410875189661,0.900676410022116,0.586854460093897,0.789218067022827,0.731349175918589,2142,"tags=70%, list=29%, signal=50%","ETS2/DPYSL2/AMOT/CDK6/TLE3/MYH9/PTCH1","Hallmark",0.815894660840957
"CD8_EM","Baseline.covid.m","enriched in antigen presentation (II) (M95.0)",17,0.320853492216869,0.896058339113117,0.607675906183369,0.792107644489908,0.734026877035183,2132,"tags=47%, list=29%, signal=33%","ITGAL/PLEK/IL10RA/FGL2/ITGB2/ITGA4/ITGAM/IRF8","BTM",0.768600999547882
"CD8_EM","Baseline.covid.m","mitotic cell cycle - DNA replication (M4.4)",12,-0.380476225433739,-0.891811711871992,0.610359617288024,0.792107644489908,0.734026877035183,1336,"tags=33%, list=18%, signal=27%","TPX2/RPA2/OIP5/MCM3","BTM",0.768600999547882
"CD8_EM","Baseline.covid.m","COAGULATION",41,-0.29279119785237,-0.904292838351989,0.614289949599763,0.792107644489908,0.734026877035183,1440,"tags=59%, list=20%, signal=47%","APOA1/MSRB2/CTSB/CAPN5/USP11/FURIN/GP1BA/C1R/TIMP1/CSRP1/ISCU/PF4/SPARC/PREP/LGMN/DPP4/PDGFB/GP9/SERPINA1/MST1/CTSH/CRIP2/LTA4H/CD9","Hallmark",0.815894660840957
"CD8_EM","Baseline.covid.m","HYPOXIA",77,-0.267664081294854,-0.919727668769746,0.616083723492151,0.792107644489908,0.734026877035183,1263,"tags=19%, list=17%, signal=16%","BCL2/ANKZF1/KLF6/PDK1/PDGFB/GCNT2/EFNA1/PRKCA/RBPJ/NAGK/PFKL/BTG1/MAP3K1/GLRX/AMPD3","Hallmark",0.815894660840957
"CD8_EM","Baseline.covid.m","enriched for TF motif TNCATNTCCYR (M232)",10,0.363841423226704,0.872919269383462,0.62688411168767,0.797233055081058,0.738776470295538,476,"tags=20%, list=6%, signal=19%","RAD51C/HSD17B4","BTM",0.775056719904755
"CD8_EM","Baseline.covid.m","ANDROGEN_RESPONSE",48,-0.282409719022854,-0.897854843859291,0.63551673944687,0.799521059304127,0.740896708127082,624,"tags=15%, list=8%, signal=13%","SLC38A2/SLC26A2/FKBP5/ABCC4/INPP4B/ACTN1/ELL2","Hallmark",0.819482111392017
"CD8_EM","Baseline.covid.m","APICAL_JUNCTION",81,-0.257839866731166,-0.892793720333573,0.673483392808125,0.838271882537773,0.77680615295898,1101,"tags=19%, list=15%, signal=16%","NLGN2/CRB3/HRAS/RRAS/INPPL1/PTEN/PKD1/CLDN15/PLCG1/ICAM2/EPB41L2/GNAI1/EXOC4/ACTN1/LDLRAP1","Hallmark",0.846171442246106
"CD8_EM","Baseline.covid.m","UV_RESPONSE_DN",56,-0.262710946827958,-0.861103819015986,0.707600680657969,0.87146610144192,0.807566427786935,1793,"tags=32%, list=24%, signal=24%","GCNT1/MAPK14/SRI/FBLN5/PRKCE/BCKDHB/YTHDC1/MIOS/SCAF8/DYRK1A/TGFBR2/PTEN/PRKCA/NOTCH2/SPOP/MYC/INPP4B/NFKB1","Hallmark",0.866810833806013
"CD8_EM","Baseline.covid.m","myeloid cell enriched receptors and transporters (M4.3)",13,-0.340297939502247,-0.811826641372305,0.719736842105263,0.877179276315789,0.81286068790397,1548,"tags=62%, list=21%, signal=49%","CLEC4A/SLC7A7/KCTD12/SULF2/LILRA1/SIGLEC7/TLR5/AMICA1","BTM",0.871648474671145
"CD8_EM","Baseline.covid.m","CD4 T cell surface signature Th2-stimulated (S7)",10,-0.359478629455949,-0.802571712275218,0.730646515533165,0.878446455213036,0.814034951749372,72,"tags=50%, list=1%, signal=50%","SLC4A7/CD28/ITM2A/CLDND1/MAL","BTM",0.871648474671145
"CD8_EM","Baseline.covid.m","APOPTOSIS",88,-0.246936208247706,-0.865985284397286,0.735792757357928,0.878446455213036,0.814034951749372,1062,"tags=19%, list=14%, signal=17%","CASP7/HSPB1/TXNIP/EMP1/FDXR/CTH/GSTM1/IFNGR1/BTG2/CCND2/SATB1/RNASEL/CD69/PDCD4/BIRC3/TNFSF10/LEF1","Hallmark",0.879362075866791
"CD8_EM","Baseline.covid.m","phosphatidylinositol signaling system (M101)",10,0.326333575118307,0.782931375546187,0.748455646157648,0.884538490913584,0.819680292974351,556,"tags=20%, list=8%, signal=19%","PPP1R12A/SYNJ1","BTM",0.87749972308138
"CD8_EM","Baseline.covid.m","MHC-TLR7-TLR8 cluster (M146)",13,-0.326910994543985,-0.779890278255919,0.762335526315789,0.891932565789474,0.826532202216066,924,"tags=38%, list=13%, signal=34%","HLA-C/CD74/CD4/HLA-DQB1/HLA-G","BTM",0.878623996431757
"CD8_EM","Baseline.covid.m","chaperonin mediated protein folding (I) (M204.0)",11,-0.325297307345036,-0.74470125373653,0.803882528621205,0.917531225086367,0.850253856805181,2070,"tags=36%, list=28%, signal=26%","CCT8/CCT5/CCT2/HSPD1","BTM",0.883221830985916
"CD8_EM","Baseline.covid.m","BILE_ACID_METABOLISM",48,-0.251002100618733,-0.798001756593754,0.805385735080058,0.917531225086367,0.850253856805181,1872,"tags=33%, list=25%, signal=25%","EFHC1/PEX13/IDI1/ISOC1/PNPLA8/EPHX2/LONP2/PFKM/AMACR/FADS2/NR3C2/FDXR/SLC29A1/CROT/PAOX/HSD17B11","Hallmark",0.939616690926735
"CD8_EM","Baseline.covid.m","leukocyte activation and migration (M45)",11,0.300190366136257,0.74035865786241,0.812578616352201,0.917531225086367,0.850253856805181,1339,"tags=27%, list=18%, signal=22%","ITGAL/INPP5D/FYN","BTM",0.883221830985916
"CD8_EM","Baseline.covid.m","Naive B cell surface signature (S8)",13,-0.304842830755875,-0.727243696511816,0.824506578947368,0.917531225086367,0.850253856805181,828,"tags=31%, list=11%, signal=27%","SLC24A1/CD37/P2RY14/GABBR1","BTM",0.883221830985916
"CD8_EM","Baseline.covid.m","T cell activation (IV) (M52)",10,-0.32234551808923,-0.719668356332203,0.831066330814442,0.917531225086367,0.850253856805181,2596,"tags=50%, list=35%, signal=32%","GATA3/XCL1/LPXN/UNC93B1/SELL","BTM",0.883221830985916
"CD8_EM","Baseline.covid.m","enriched in monocytes (IV) (M118.0)",26,0.248142802966907,0.772842978758153,0.831267605633803,0.917531225086367,0.850253856805181,1125,"tags=27%, list=15%, signal=23%","MYO1F/NACC2/TNFRSF1B/CXCR2/LYZ/CD68/RNASE6","BTM",0.883221830985916
"CD8_EM","Baseline.covid.m","regulation of signal transduction (M3)",16,-0.284072165349339,-0.717268616081133,0.84834351881634,0.927627959827212,0.859610255170516,1164,"tags=25%, list=16%, signal=21%","TIAM2/TLR5/FOXO1/UBASH3A","BTM",0.887497835069401
"CD8_EM","Baseline.covid.m","E2F_TARGETS",94,-0.2214491590038,-0.784680755930067,0.87962962962963,0.949828559903187,0.880183010976412,1336,"tags=16%, list=18%, signal=13%","RPA2/SRSF2/DCK/RAN/XPO1/TK1/ORC2/PAICS/POLD2/RAD50/MCM3/MYC/BRMS1L/ASF1A/HMGA1","Hallmark",0.999304008908686
"CD8_EM","Baseline.covid.m","enriched in neutrophils (I) (M37.1)",11,0.268061543432932,0.661119432561835,0.893836477987421,0.949828559903187,0.880183010976412,2124,"tags=55%, list=29%, signal=39%","FCGR3A/ST6GALNAC2/NCF4/PROK2/CXCR1/VNN2","BTM",0.91456894631321
"CD8_EM","Baseline.covid.m","MTORC1_SIGNALING",113,-0.214215665429852,-0.779000271529859,0.898755730189915,0.949828559903187,0.880183010976412,1480,"tags=20%, list=20%, signal=17%","STIP1/SLC2A3/NAMPT/PSPH/SC5D/LGMN/UCHL5/STARD4/ABCF2/FADS2/PDK1/FDXR/HSPD1/CTH/BTG2/SERP1/PNP/PFKL/LTA4H/CD9/PPA1/GLRX/DHCR7","Hallmark",0.999304008908686
"CD8_EM","Baseline.covid.m","TLR and inflammatory signaling (M16)",17,0.245483029010065,0.685568711549313,0.901119402985075,0.949828559903187,0.880183010976412,974,"tags=24%, list=13%, signal=20%","ITGAX/LILRB1/CXCR2/IRAK3","BTM",0.91456894631321
"CD8_EM","Baseline.covid.m","MYC_TARGETS_V1",96,-0.211282648338912,-0.751751215812914,0.919877349686708,0.960943302797722,0.890482772723035,1468,"tags=22%, list=20%, signal=18%","PRDX3/CCT5/TARDBP/RPS10/YWHAE/SRSF2/PSMA1/RAN/PABPC4/XPO1/EIF4E/CCT2/SNRPA1/SRSF7/ORC2/HSPD1/POLD2/PABPC1/RPS5/MYC/APEX1","Hallmark",0.999304008908686
"CD8_EM","Baseline.covid.m","GLYCOLYSIS",73,0.195817133710656,0.758618076327781,0.945791726105564,0.979271079242044,0.907466677120382,926,"tags=15%, list=13%, signal=13%","GMPPA/ALDH9A1/TXN/PPIA/G6PD/SAP30/MDH2/ENO1/PAM/COG2/UGP2","Hallmark",0.999304008908686
"CD8_EM","Baseline.covid.m","enriched in antigen presentation (I) (M71)",10,0.232059610009921,0.556751629396123,0.958981961947121,0.984218329366783,0.912051173412313,1441,"tags=20%, list=20%, signal=16%","ASPH/HMOX1","BTM",0.958981961947121
"CD8_EM","Baseline.covid.m","DNA_REPAIR",71,-0.183390647127736,-0.622783243574263,0.991230512249443,0.999304008908686,0.926030705511423,1336,"tags=15%, list=18%, signal=13%","RPA2/POLR2A/NPR2/GTF2H5/GMPR2/POLL/SAC3D1/NFX1/BRF2/PNP/GTF3C5","Hallmark",0.999304008908686
"CD8_EM","Baseline.covid.m","UNFOLDED_PROTEIN_RESPONSE",64,-0.162609226540592,-0.543643637853651,0.997749964843201,0.999304008908686,0.926030705511423,1683,"tags=34%, list=23%, signal=27%","ERN1/ASNS/KHSRP/DKC1/DNAJB9/PAIP1/RRP9/EDEM1/NHP2/SSR1/EIF4A3/NABP1/GOSR2/PDIA5/EEF2/EIF4E/SRPRB/SPCS1/YIF1A/FKBP14/SERP1/DDX10","Hallmark",0.999304008908686
"CD8_EM","Baseline.covid.m","INTERFERON_ALPHA_RESPONSE",71,-0.148007888623783,-0.502625594027673,0.999304008908686,0.999304008908686,0.926030705511423,2827,"tags=41%, list=38%, signal=25%","PSME1/HLA-C/TRIM5/CD74/EIF2AK2/TRIM25/IFI30/ELF1/LAP3/IFITM3/NMI/IFITM1/MX1/IFI44/IFIT3/SAMD9L/IL7/SP110/EPSTI1/LAMP3/TRIM21/LGALS3BP/IRF7/ISG15/TXNIP/SELL/BST2/IFI44L/IRF2","Hallmark",0.999304008908686
"CD8_EM","D1.covid.m.sub.baseline","MHC-TLR7-TLR8 cluster (M146)",13,0.846751861375062,2.12211787900897,0.000208594075928244,0.00416844805472424,0.00348777030219842,719,"tags=69%, list=10%, signal=63%","CD74/HLA-DRA/HLA-DQA1/HLA-DQB1/HLA-B/HLA-F/HLA-C/HLA-A/HLA-E","BTM",0.00710405348934392
"CD8_EM","D1.covid.m.sub.baseline","enriched in antigen presentation (I) (M71)",10,0.889339923387151,2.07429724262913,0.000208942749686586,0.00416844805472424,0.00348777030219842,72,"tags=40%, list=1%, signal=40%","CD74/HLA-DRA/HLA-DQA1/HLA-DQB1","BTM",0.00710405348934392
"CD8_EM","D1.covid.m.sub.baseline","INTERFERON_GAMMA_RESPONSE",133,0.600074683519757,2.42796596020446,0.00021128248468202,0.00416844805472424,0.00348777030219842,1142,"tags=44%, list=16%, signal=38%","CD74/SAMD9L/SP110/BPGM/IRF2/SAMHD1/XAF1/PSME1/HLA-DQA1/PSMB10/IFI30/PSMB9/IFI44L/STAT2/STAT1/UBE2L6/HLA-B/B2M/LAP3/TNFSF10/IFI44/SOCS1/TXNIP/PSME2/PSMB2/CD69/NFKB1/PSMB8/APOL6/IRF1/FAS/BTG1/PFKP/CASP4/ISG15/GBP4/PIM1/MTHFD2/ARL4A/EPSTI1/GZMA/LY6E/HLA-A/NFKBIA/VAMP5/MX2/TRIM25/OAS2/STAT3/PLSCR1/IFNAR2/BST2/DDX60/CMPK2/CASP8/ST3GAL5/IL2RB/TRAFD1/IFITM2","Hallmark",0.00261864044463446
"CD8_EM","D1.covid.m.sub.baseline","INTERFERON_ALPHA_RESPONSE",71,0.603010871743275,2.21489755770935,0.000212044105173876,0.00416844805472424,0.00348777030219842,1379,"tags=54%, list=19%, signal=44%","CD74/SAMD9L/SP110/IRF2/PSME1/IFI30/PSMB9/IFI44L/STAT2/UBE2L6/B2M/LAP3/GBP2/IFI44/TXNIP/PSME2/PSMB8/IRF1/ISG15/IFITM1/GBP4/HLA-C/EPSTI1/ELF1/LY6E/TRIM25/NUB1/PLSCR1/BST2/DDX60/CMPK2/CASP8/TRAFD1/IFITM2/LAMP3/PARP9/IFI35/TRIM5","Hallmark",0.00261864044463446
"CD8_EM","D1.covid.m.sub.baseline","ALLOGRAFT_REJECTION",117,0.474787605888524,1.88658814109183,0.000213401621852326,0.00416844805472424,0.00348777030219842,1003,"tags=26%, list=14%, signal=23%","CD74/GCNT1/CCL4/HLA-DRA/HLA-DQA1/PSMB10/ABI1/STAT1/CD3D/B2M/BCL3/GBP2/CSK/SOCS1/CD2/FAS/IL2RG/CD8B/IFNGR1/CD40LG/GZMA/HLA-A/MTIF2/IL18RAP/HLA-E/IL27RA/TPD52/CD79A/DEGS1/IFNAR2/EIF3J","Hallmark",0.00261864044463446
"CD8_EM","D1.covid.m.sub.baseline","MTORC1_SIGNALING",113,0.489530049074732,1.9366518859683,0.000213766566908935,0.00416844805472424,0.00348777030219842,1265,"tags=30%, list=17%, signal=25%","CORO1A/DHCR7/SKAP2/IFI30/GLRX/FKBP2/HSP90B1/ABCF2/PFKL/NFKBIB/INSIG1/HSPD1/HSPE1/MTHFD2/LDLR/LTA4H/IDI1/HSPA5/CD9/PSMG1/STIP1/SQLE/CTH/LDHA/ACTR3/UCHL5/SCD/CALR/ENO1/PPA1/BTG2/SSR1/PDK1/G6PD","Hallmark",0.00261864044463446
"CD8_EM","D1.covid.m.sub.baseline","MYC_TARGETS_V1",96,0.431687134341458,1.66769692006522,0.0012666244458518,0.0211707228806659,0.0177136952577771,1255,"tags=31%, list=17%, signal=26%","HNRNPA2B1/TFDP1/RAN/HSP90AB1/SNRPB2/EIF4E/PSMD8/PSMB2/NHP2/CCT2/HSPD1/POLD2/HSPE1/DUT/RPS2/ORC2/COX5A/SNRPA1/SNRPG/EIF3J/LDHA/SRSF7/PHB/CCT3/RPS10/RPS5/HNRNPU/MYC/CCT7/YWHAE","Hallmark",0.0124129195693477
"CD8_EM","D1.covid.m.sub.baseline","PI3K_AKT_MTOR_SIGNALING",52,0.506209108908608,1.75637307446152,0.00188284518828452,0.0275366108786611,0.0230400792776921,593,"tags=23%, list=8%, signal=21%","CFL1/PFN1/EIF4E/ARPC3/STAT2/HSP90B1/MAPK9/NFKBIB/IL2RG/PPP1CA/PLCG1/YWHAB","Hallmark",0.0153765690376569
"CD8_EM","D1.covid.m.sub.baseline","MYOGENESIS",67,-0.465900051573178,-1.66674148971718,0.00360189573459716,0.046824644549763,0.0391785150078989,1244,"tags=34%, list=17%, signal=29%","SIRT2/TGFB1/FDPS/GNAO1/RYR1/SVIL/TPM2/IGFBP7/MAPRE3/ITGB1/NQO1/PC/IGFBP3/MYOM2/GSN/MEF2D/VIPR1/ATP6AP1/MYOM1/CLU/DMPK/CRAT/APP","Hallmark",0.0252132701421801
"CD8_EM","D1.covid.m.sub.baseline","DC surface signature (S5)",20,0.627883351893917,1.75101129616681,0.00614536978173342,0.071900826446281,0.0601599357580219,351,"tags=30%, list=5%, signal=29%","HLA-DQA1/CD58/HLA-DQB1/CD83/SLAMF8/SRD5A3","BTM",0.139295048385957
"CD8_EM","D1.covid.m.sub.baseline","COMPLEMENT",92,0.394510505352301,1.51516193993789,0.00760616944855272,0.0809019841346062,0.0676912687765936,759,"tags=23%, list=10%, signal=21%","ERAP2/IRF2/PFN1/CTSO/PSMB9/CTSH/LAP3/LIPA/CALM3/APOBEC3G/IRF1/CASP4/CALM1/PIM1/USP8/CD40LG/GZMA/LTA4H/MSRB1/HSPA5/VCPIP1","Hallmark",0.0465877878723854
"CD8_EM","D1.covid.m.sub.baseline","OXIDATIVE_PHOSPHORYLATION",97,0.374845383687027,1.44910939050895,0.010584250635055,0.103196443691787,0.0863452025491332,1360,"tags=30%, list=19%, signal=25%","NDUFA1/IDH2/HADHB/SLC25A5/TIMM9/NDUFA7/TOMM22/COX6B1/TIMM50/DLD/COX7A2/ACAT1/ACAA2/COX5A/UQCRH/NDUFB2/COX6A1/VDAC2/COX8A/ECH1/MDH2/LDHA/SLC25A6/TIMM13/CASP7/SLC25A20/PDHX/MRPL35/CYCS","Hallmark",0.057625364568633
"CD8_EM","D1.covid.m.sub.baseline","UNFOLDED_PROTEIN_RESPONSE",64,0.414458464134522,1.4951756661529,0.0148210882913403,0.133389794622062,0.111608195230335,1946,"tags=47%, list=26%, signal=35%","EIF4E/KHSRP/YIF1A/HSP90B1/PDIA6/SRPRB/NHP2/PAIP1/FKBP14/ATP6V0D1/MTHFD2/PDIA5/HSPA5/SPCS1/SEC31A/RPS14/CALR/EIF4G1/SSR1/ERN1/EIF4EBP1/EXOC2/HERPUD1/EIF4A1/EEF2/EXOSC9/SERP1/CEBPG/GOSR2/SLC1A4","Hallmark",0.0726233326275672
"CD8_EM","D1.covid.m.sub.baseline","regulation of antigen presentation and immune response (M5.0)",51,0.440241589111523,1.5214468472708,0.0176507669678504,0.147509981088464,0.12342265624136,1613,"tags=39%, list=22%, signal=31%","MNDA/HLA-DRA/HLA-DQA1/HLA-DQB1/CTSH/CD3D/CSK/PLCG1/NFKBIA/BTK/UBASH3A/FYB/MAPK14/PAK1/TLR1/HLA-DPB1/CD3G/TLR5/CTLA4/HLA-DMA","BTM",0.266462622890002
"CD8_EM","D1.covid.m.sub.baseline","ANDROGEN_RESPONSE",48,0.443312346652204,1.50923652559763,0.0200295171832174,0.155585106382979,0.130179171332587,2054,"tags=42%, list=28%, signal=30%","B2M/SLC26A2/INSIG1/ELL2/IDI1/CDC14B/MYL12A/SAT1/FKBP5/TPD52/INPP4B/SCD/MAF/ABCC4/VAPA/IQGAP2/DHCR24/GNAI3/NKX3-1/ACTN1","Hallmark",0.089222394725241
"CD8_EM","D1.covid.m.sub.baseline","small GTPase mediated signal transduction (M215)",13,0.645814270458671,1.61853084991618,0.0212765957446809,0.155585106382979,0.130179171332587,1060,"tags=62%, list=14%, signal=53%","ARHGDIB/TAGAP/ARHGAP4/RHOH/ARAP1/ARHGAP30/RAC2/ARHGAP25","BTM",0.266462622890002
"CD8_EM","D1.covid.m.sub.baseline","REACTIVE_OXYGEN_SPECIES_PATHWAY",25,0.537643405358138,1.58879603436637,0.0239194292908099,0.164621954530868,0.137740366813952,1265,"tags=40%, list=17%, signal=33%","GLRX/LAMTOR5/IPCEF1/TXN/EGLN2/PFKP/FES/HMOX2/ERCC2/G6PD","Hallmark",0.0976710029374738
"CD8_EM","D1.covid.m.sub.baseline","leukocyte activation and migration (M45)",11,0.659628827374118,1.58071607255811,0.0305311585110832,0.18343220338983,0.153479036574487,728,"tags=45%, list=10%, signal=41%","CD48/SIRPG/SELPLG/CD2/ITGA4","BTM",0.266462622890002
"CD8_EM","D1.covid.m.sub.baseline","enriched in myeloid cells and monocytes (M81)",14,-0.622851712977781,-1.56566014046824,0.0312859884836852,0.18343220338983,0.153479036574487,2084,"tags=64%, list=28%, signal=46%","CSF1R/SPARC/PTGS1/MARCKS/SNCA/ITGA2B/HHEX/FCER1G/CLU","BTM",0.266462622890002
"CD8_EM","D1.covid.m.sub.baseline","TNFA_SIGNALING_VIA_NFKB",106,0.346077407142474,1.35990973531731,0.0313559322033898,0.18343220338983,0.153479036574487,1882,"tags=35%, list=26%, signal=26%","CCL4/CD83/BCL3/KLF10/KLF2/CD69/NFKB1/KLF6/IRF1/BTG1/LDLR/BIRC3/NFKBIA/SAT1/B4GALT5/RHOB/SIK1/PNRC1/MCL1/ZFP36/KLF9/BTG2/RNF19B/MYC/NAMPT/TNFAIP3/AREG/PTGER4/DDX58/MSC/GCH1/PHLDA1/BCL2A1/GPR183/DUSP4/PLEK/CFLAR","Hallmark",0.118187744458931
"CD8_EM","D1.covid.m.sub.baseline","chaperonin mediated protein folding (I) (M204.0)",11,0.654667547147484,1.56882699938658,0.033667921371811,0.183970822207129,0.15392970279139,1251,"tags=45%, list=17%, signal=38%","CCT2/HSPD1/HSPE1/CCT3/CCT7","BTM",0.266462622890002
